,x,RGB,Greedy,Mikasense
0,1.0,0.18714275702490074,0.19236732331138034,0.15137397140835546
1,0.875,0.17540268495323388,0.17865634765355085,0.13792178549261527
2,0.75,0.15936261623290193,0.1599062675567327,0.118630590829425
3,0.625,0.13928452235755695,0.13853701066205812,0.09975133344562157
4,0.5,0.11705546032518245,0.1100696645741314,0.07723686167821475
5,0.375,0.0850564963100969,0.0733126872107235,0.051992118474077254
6,0.25,0.0462696751864314,0.03618361181640361,0.026540496320256967
7,0.125,0.011908473794239526,0.00931086944346536,0.0063293989644143305
8,0.0,6.0937935052566e-44,1.551503044125308e-43,1.970412763556125e-43
